CODE;COUNTRY;SUB-CHAPTER;TITLE;UNIT;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;
MLT.1.0.0.0.HVGDP;Malta;02 Gross domestic product per head of population;Gross domestic product at current prices per head of population ;1000 EURO-MTL;0.38616;0.39986;0.38844;0.38749;0.40074;0.43577;0.48814;0.52833;0.59132;0.67408;0.77456;0.80049;0.84068;1.00686;1.14754;1.43547;1.75464;2.05756;2.35723;2.73862;3.26071;3.60427;3.77451;3.68725;3.67367;3.72634;3.94098;4.19754;4.59213;5.02200;5.44972;5.92027;6.35800;6.76127;7.32719;8.09905;8.44655;8.91000;9.41981;9.88325;10.65071;10.90267;11.40505;12.01174;12.20348;12.77675;13.33251;14.23583;15.15956;15.17672;16.44462;16.63488;17.53192;18.64565;20.12302;22.44686;23.13325;25.47834;26.69647;28.10625;25.53499;28.92327;31.79001;33.82380;35.63693                                                                                                                                                                                                                                                                                                                
NLD.1.0.0.0.HVGDP;Netherlands;02 Gross domestic product per head of population;Gross domestic product at current prices per head of population ;1000 EURO-NLG;2.00219;2.08621;2.21413;2.36996;2.75166;3.03131;3.25797;3.53401;3.87809;4.34322;4.81071;5.39247;5.97709;6.78206;7.85854;8.42213;9.50996;10.20921;10.97805;11.65406;12.44460;13.04479;13.41739;13.83124;14.52796;14.96441;15.33044;15.36051;15.91514;16.74508;17.59795;18.43982;19.07814;19.48804;20.35782;21.31748;22.19092;23.64013;25.10314;26.52789;28.38170;30.03122;31.03208;31.60616;32.50743;33.75509;35.76080;37.79575;39.35291;37.80048;38.47048;38.95998;38.97141;39.30392;39.81975;40.73247;41.59348;43.08832;44.91568;46.87547;45.66735;48.79199;53.16534;56.99126;58.76424                                                                                                                                                                                                                                                                                   
AUT.1.0.0.0.HVGDP;Austria;02 Gross domestic product per head of population;Gross domestic product at current prices per head of population ;1000 EURO-ATS;1.78614;1.97090;2.08242;2.23008;2.42547;2.61978;2.83408;2.99169;3.19755;3.47907;3.89002;4.32335;4.91208;5.53607;6.29038;6.68997;7.40291;8.18024;8.65923;9.51464;10.21955;10.86249;11.66601;12.45013;13.07391;13.79117;14.51568;15.06167;15.77329;16.79639;17.91500;19.01566;19.86930;20.35612;21.28932;22.21974;22.93510;23.68509;24.61474;25.50581;26.66225;27.42068;28.05393;28.56065;29.66522;30.88953;32.39309;34.23405;35.30139;34.53152;35.38981;36.97056;37.81644;38.20944;38.99213;39.89437;40.91713;41.99647;43.59433;44.73819;42.73286;45.37203;49.44428;53.04231;56.05121                                                                                                                                                                                                                                                                                          
POL.1.0.0.0.HVGDP;Poland;02 Gross domestic product per head of population;Gross domestic product at current prices per head of population ;1000 PLN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.00741;0.00805;0.01606;0.01986;0.02438;0.02946;0.03628;0.04718;0.08219;0.32702;1.64990;2.37699;3.37232;4.56465;6.59046;9.01528;11.27992;13.64729;15.85788;17.62556;19.56511;20.43209;21.24435;22.17966;24.43926;25.95660;28.04550;31.15511;33.72786;35.65276;37.23987;40.32708;41.85236;42.33874;44.18855;46.76820;48.22664;51.60569;55.35902;59.61788;60.94989;68.95084;81.37904;89.60035;98.38937                                                                                                                                                                                                                                                                                                                                                                                                                    
PRT.1.0.0.0.HVGDP;Portugal;02 Gross domestic product per head of population;Gross domestic product at current prices per head of population ;1000 EURO-PTE;0.05621;0.05805;0.06469;0.06656;0.07222;0.08436;0.09072;0.10227;0.11107;0.12025;0.13687;0.15908;0.18797;0.22217;0.25930;0.28903;0.33604;0.42735;0.52291;0.65779;0.84573;1.00733;1.21066;1.53964;1.88340;2.30575;2.81530;3.31804;3.96470;4.69077;5.64454;6.48739;7.29912;7.62422;8.24412;8.87959;9.37525;10.12276;10.95976;11.70539;12.47966;13.10228;13.68136;13.96602;14.52211;15.09551;15.80077;16.64454;16.96338;16.59852;16.98752;16.67956;16.00559;16.30366;16.63802;17.35001;18.06109;19.02345;19.95217;20.84079;19.47333;20.87296;23.28703;25.20939;26.22260                                                                                                                                                                                                                                                                                                          
ROM.1.0.0.0.HVGDP;Romania;02 Gross domestic product per head of population;Gross domestic product at current prices per head of population ;1000 RON;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.00293;0.00294;0.00341;0.00360;0.00380;0.00379;0.00387;0.00389;0.00392;0.00364;0.00390;0.01011;0.02791;0.09288;0.23106;0.33555;0.50371;1.13103;1.64458;2.45464;3.60474;5.23873;7.02496;8.89563;11.40640;13.45527;16.17282;20.38460;26.28486;26.06584;26.68749;29.14499;30.97025;31.59801;33.58412;35.94666;38.16606;43.46566;49.22328;54.85109;55.36117;62.08218;74.03371;84.59961;93.05412                                                                                                                                                                                                                                                                                                                                                                                                                           
SVN.1.0.0.0.HVGDP;Slovenia;02 Gross domestic product per head of population;Gross domestic product at current prices per head of population ;1000 EURO-SIT;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.43830;0.77784;2.26948;3.20707;4.14577;5.31044;6.10460;6.96588;7.74423;8.68402;9.47679;10.61658;11.80364;12.83050;13.83298;14.55089;15.67365;17.37282;18.75681;17.75757;17.74871;18.05234;17.62631;17.70014;18.25312;18.83034;19.58860;20.82047;22.14152;23.23259;22.36097;24.76981;27.97533;30.33494;32.28310                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
SVK.1.0.0.0.HVGDP;Slovakia;02 Gross domestic product per head of population;Gross domestic product at current prices per head of population ;1000 EURO-SKK;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.79883;2.06706;2.14783;2.64889;3.17854;3.68570;4.10016;4.54282;4.95067;5.29756;5.86240;6.38820;6.94030;7.71090;8.57899;9.37158;10.45488;11.70435;12.68818;11.83063;12.66396;13.29833;13.62301;13.76183;14.09129;14.77702;14.96376;15.56892;16.50285;17.31600;17.11229;18.43957;19.93468;22.18511;23.94854                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
FIN.1.0.0.0.HVGDP;Finland;02 Gross domestic product per head of population;Gross domestic product at current prices per head of population ;1000 EURO-FIM;0.64079;0.72125;0.76704;0.82714;0.92776;1.02262;1.09223;1.19160;1.36000;1.55322;1.74019;1.90989;2.21382;2.67959;3.35889;3.85130;4.35999;4.77199;5.27112;6.09818;7.04195;7.93063;8.86760;9.83401;10.95088;11.88140;12.74714;13.72965;15.51056;17.30139;18.24142;17.33231;16.81515;16.91694;17.83484;19.29383;19.92019;21.55862;23.37712;24.56994;26.35949;27.87741;28.55171;29.10973;30.36571;31.39227;32.83083;35.37202;36.56134;34.04203;35.07905;36.74591;37.13280;37.56591;37.87588;38.57039;39.58255;41.08438;42.32298;43.43994;43.03940;45.22133;47.99492;50.00637;51.84588                                                                                                                                                                                                                                                                                              
SWE.1.0.0.0.HVGDP;Sweden;02 Gross domestic product per head of population;Gross domestic product at current prices per head of population ;1000 SEK;10.8813;11.7592;12.6772;13.6417;15.0922;16.4598;17.7493;19.1280;20.1748;21.7340;24.0856;25.8834;28.2530;31.4129;35.4419;41.4175;46.7168;50.6783;56.2824;62.9500;71.2525;77.7696;85.1334;95.4688;107.1834;116.4496;127.0135;136.9802;149.0929;163.8551;179.3205;191.0002;190.1825;190.1109;201.2622;216.0184;221.2910;231.4318;243.2386;255.6468;271.4297;281.4446;291.1301;301.7962;314.6933;324.6085;343.7771;362.9477;370.1070;359.3228;381.0548;394.5203;393.2073;398.1791;411.7868;434.7778;444.9250;459.8560;474.5166;491.2611;486.6535;524.3990;565.1158;590.1677;602.0002                                                                                                                                                                                                                                                                                                    
GBR.1.0.0.0.HVGDP;United Kingdom;02 Gross domestic product per head of population;Gross domestic product at current prices per head of population ;1000 GBP;0.50088;0.52945;0.54956;0.58118;0.63140;0.67863;0.72219;0.75986;0.83137;0.89968;1.01005;1.12598;1.25979;1.45718;1.65024;2.05031;2.43836;2.84479;3.31467;3.93179;4.62112;5.15141;5.67682;6.24241;6.70637;7.34463;7.89710;8.75380;9.78131;10.79043;11.71073;12.31218;12.71604;13.35554;14.02003;14.68593;15.63438;16.35881;17.08982;17.79262;18.69955;19.37514;20.07077;21.12249;22.07526;23.16781;24.21355;25.20899;25.79488;24.92563;25.69144;26.29702;26.89334;27.80248;28.83778;29.50387;30.45728;31.57179;32.47373;33.50981;31.44835;33.70756;36.74867;38.41417;39.32931                                                                                                                                                                                                                                                                                                 
ALB.1.0.0.0.HVGDP;Albania;02 Gross domestic product per head of population;Gross domestic product at current prices per head of population ;1000 ALL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;101.2087;99.2188;114.4056;137.9345;163.7419;184.1234;200.0961;222.9684;243.6974;267.0324;291.6367;325.0924;366.6651;390.7535;425.5529;447.6902;459.5284;466.3262;482.9556;497.9031;511.9723;539.6445;571.0108;592.7786;580.5213;660.1680;766.4142;826.0848;884.2134                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
MNE.1.0.0.0.HVGDP;Montenegro;02 Gross domestic product per head of population;Gross domestic product at current prices per head of population ;1000 EUR;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.77966;2.15331;2.25339;2.49382;2.75092;2.98797;3.53437;4.37198;5.03501;4.84385;5.04514;5.26510;5.12645;5.41282;5.56106;5.87392;6.35416;6.90758;7.49373;7.95901;6.73670;8.00231;9.32419;10.60845;11.48564                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
MKD.1.0.0.0.HVGDP;North Macedonia;02 Gross domestic product per head of population;Gross domestic product at current prices per head of population ;1000 MKD;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.2828;0.5093;6.2497;31.1340;79.0963;90.7678;93.6604;97.9852;102.1604;108.9898;122.7069;124.0335;127.3074;132.5721;138.1451;151.4331;164.1190;182.4705;202.6921;202.1885;212.7956;225.4931;226.4399;243.1605;255.2061;269.9966;286.9953;297.9537;318.3089;333.5508;322.9288;368.9206;411.8856;478.8097;540.1820                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
SRB.1.0.0.0.HVGDP;Serbia;02 Gross domestic product per head of population;Gross domestic product at current prices per head of population ;1000 RSD;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;29.985;57.783;115.579;147.007;173.069;204.498;248.207;294.274;341.864;395.695;416.912;445.808;499.172;529.064;575.061;583.381;608.145;641.540;678.077;726.511;780.657;797.844;917.441;1047.377;1210.302;1325.767                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
TUR.1.0.0.0.HVGDP;Turkey;02 Gross domestic product per head of population;Gross domestic product at current prices per head of population ;1000 TRY;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0001;0.0001;0.0002;0.0002;0.0003;0.0004;0.0006;0.0010;0.0014;0.0020;0.0033;0.0058;0.0098;0.0155;0.0264;0.0471;0.0906;0.1790;0.3354;0.6451;1.1518;1.6946;2.6684;3.7944;5.4863;7.0690;8.6222;9.9405;11.4836;12.6531;14.1130;13.9698;15.9643;18.9282;21.0370;23.9458;26.6241;30.0563;33.1310;39.0186;46.1726;52.2134;60.5411;86.1444;176.2258;261.9851;358.5773                                                                                                                                                                                                                                                                                                                                                                                        
ISL.1.0.0.0.HVGDP;Iceland;02 Gross domestic product per head of population;Gross domestic product at current prices per head of population ;1000 ISK;0.52;0.58;0.69;0.80;1.01;1.20;1.41;1.41;1.50;1.83;2.28;2.88;3.56;4.92;7.07;9.97;13.88;19.90;30.61;44.79;71.46;109.89;170.19;291.38;380.90;515.60;677.67;872.69;1056.94;1285.98;1486.79;1589.04;1568.56;1601.89;1688.21;1731.43;1848.80;1981.26;2203.83;2343.86;2523.33;2814.02;2969.89;3030.53;3316.55;3587.12;4027.99;4453.92;4976.91;5095.21;5286.06;5532.94;5753.54;6084.45;6372.51;6985.63;7489.73;7693.53;8063.67;8385.83;7963.86;8711.14;9906.41;10540.94;10915.05                                                                                                                                                                                                                                                                                                                                                                                                           
NOR.1.0.0.0.HVGDP;Norway;02 Gross domestic product per head of population;Gross domestic product at current prices per head of population ;1000 NOK;10.577;11.447;12.232;13.027;14.217;15.562;16.661;18.076;19.140;20.673;23.615;26.364;29.078;32.802;37.736;42.887;48.713;54.654;60.085;66.061;77.895;89.028;98.256;108.929;122.340;135.421;139.648;151.630;157.777;167.645;176.812;185.379;189.709;198.377;206.881;220.954;240.738;259.101;262.623;283.833;336.035;347.078;344.677;355.771;389.400;431.979;477.338;501.205;549.944;505.221;532.901;567.319;594.358;608.334;615.491;603.118;595.117;629.733;673.302;672.576;643.535;778.776;1020.556;1022.003;1025.813                                                                                                                                                                                                                                                                                                                                                                 
CHE.1.0.0.0.HVGDP;Switzerland;02 Gross domestic product per head of population;Gross domestic product at current prices per head of population ;1000 CHF;8.46389;9.33586;10.09291;10.86462;11.84533;12.53915;13.32647;14.16784;14.93899;16.00490;17.44951;19.59351;22.00111;24.36660;26.35759;26.41208;27.04876;27.85283;28.90302;30.12559;32.19036;34.32117;36.14663;37.15398;39.56918;41.77341;43.57677;44.92381;47.31529;50.68044;54.32365;56.04651;56.69305;57.55705;58.57602;58.76571;58.94044;59.81098;61.30255;62.02080;65.01669;66.35626;65.67290;65.94580;67.47718;69.56108;73.49265;77.49244;79.87516;77.51952;79.68332;80.34714;80.48729;80.92265;81.28548;80.65372;80.95316;80.99520;83.33264;83.59827;80.41770;84.05508;87.44455;89.00125;90.42841                                                                                                                                                                                                                                                                         
AUS.1.0.0.0.HVGDP;Australia;02 Gross domestic product per head of population;Gross domestic product at current prices per head of population ;1000 AUD;1.70130;1.68856;1.79180;1.94309;2.07851;2.13736;2.32539;2.43492;2.66007;2.92497;3.13133;3.39152;3.73229;4.45840;5.19539;6.00279;6.84770;7.39472;8.26669;9.26461;10.36009;11.80538;12.54402;13.95100;15.14661;16.51979;17.84315;19.91484;22.21780;24.02284;24.30253;24.45372;25.38471;26.41979;27.80369;29.32851;30.49515;31.94020;33.34342;35.14202;37.08677;39.16483;41.10961;43.72870;46.32598;49.41424;53.07486;56.47907;59.18662;59.99121;64.27362;66.99906;67.43729;68.98741;69.01426;69.46175;72.54544;74.78226;77.80788;77.94666;81.13326;89.83376;NA;NA;NA                                                                                                                                                                                                                                                                                                               
CAN.1.0.0.0.HVGDP;Canada;02 Gross domestic product per head of population;Gross domestic product at current prices per head of population ;1000 CAD;4.25315;4.31862;4.59754;4.84594;5.21083;5.64019;6.19595;6.54260;7.03310;7.63240;8.09783;8.72523;9.63078;11.16205;13.14824;14.60507;16.60367;18.13192;19.89434;22.48975;24.96614;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25.02987;25.32266;26.04299;27.30875;28.38073;29.03842;30.32594;31.19027;33.15409;36.04513;36.89586;38.06413;39.65194;41.81915;44.08885;45.94873;47.96922;49.84014;46.72571;48.99437;51.66272;52.63552;54.22140;56.29352;55.75011;56.09426;58.57510;60.31755;61.52892;58.13854;65.65127;71.54190;NA;NA                                                                                                                                                                                                                                                                                                                                                                 
JPN.1.0.0.0.HVGDP;Japan;02 Gross domestic product per head of population;Gross domestic product at current prices per head of population ;1000 JPY;181.698;217.395;244.375;276.983;322.510;354.918;407.443;471.672;551.494;639.247;743.141;806.156;909.698;1091.903;1285.395;1402.647;1557.636;1718.394;1875.106;2015.187;2167.038;2311.746;2409.321;2488.654;2628.449;2806.935;2922.685;3025.575;3239.111;3475.722;3739.040;3948.770;4030.771;4044.014;4073.336;4148.715;4249.588;4302.316;4237.807;4164.004;4211.896;4173.928;4112.302;4104.247;4144.380;4165.281;4181.715;4210.823;4121.378;3865.002;3950.760;3894.674;3924.823;3994.901;4079.412;4235.618;4292.034;4369.129;4406.616;4421.955;4284.008;4371.185;4446.651;4674.203;4861.564                                                                                                                                                                                                                                                                                          
KOR.1.0.0.0.HVGDP;Korea;02 Gross domestic product per head of population;Gross domestic product at current prices per head of population ;1000 WON;9.94;11.65;13.73;18.93;26.30;28.82;36.04;43.38;54.62;69.80;86.31;104.04;126.74;161.27;226.73;297.37;401.72;508.52;677.05;859.00;1036.85;1276.34;1449.49;1697.38;1935.42;2149.05;2486.46;2909.43;3456.29;3886.57;4655.17;5571.48;6311.86;7095.79;8302.12;9644.67;10731.53;11751.98;11565.06;12634.54;13808.99;14882.32;16428.00;17449.68;18873.31;19818.25;20708.02;22297.50;23468.62;24384.46;26587.62;27740.88;28622.27;29667.62;30717.46;32436.19;33940.04;35662.99;36733.33;37152.09;37472.59;NA;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                         
MEX.1.0.0.0.HVGDP;Mexico;02 Gross domestic product per head of population;Gross domestic product at current prices per head of population ;1000 MXN;0.0051;0.0054;0.0056;0.0060;0.0069;0.0073;0.0079;0.0083;0.0089;0.0096;0.0110;0.0117;0.0131;0.0155;0.0196;0.0233;0.0282;0.0370;0.0456;0.0584;0.0794;0.1064;0.1663;0.2969;0.4792;0.7549;1.2363;2.9591;5.8617;7.5790;10.0048;12.5987;14.6419;17.4310;19.5271;24.8800;33.0402;41.2329;49.2729;57.9156;66.6136;69.4327;72.3205;75.4018;83.5252;89.2406;98.0564;104.7772;110.9915;107.7789;116.9498;126.7717;135.1310;137.4798;148.5485;156.0019;167.1578;180.0703;190.7336;195.6283;185.3914;202.1978;221.1552;NA;NA                                                                                                                                                                                                                                                                                                                                                                     
NZL.1.0.0.0.HVGDP;New Zealand;02 Gross domestic product per head of population;Gross domestic product at current prices per head of population ;1000 NZD;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.10315;2.44755;2.78163;3.15971;3.37464;3.73780;4.49665;5.02282;5.70803;6.56602;7.65138;9.22084;10.53115;11.58044;13.00296;14.95023;17.70784;19.74367;21.34660;22.42924;22.64533;21.73637;22.16502;23.63443;24.94395;26.18097;27.07724;27.70978;27.99570;29.50747;31.04476;33.11601;34.21264;35.87705;37.80150;39.39483;41.09717;44.17041;44.44064;45.13601;46.71307;48.56599;49.30941;52.34928;53.69162;55.35347;57.51532;60.39418;62.48893;64.98054;64.34377;69.27688;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                 
USA.1.0.0.0.HVGDP;United States;02 Gross domestic product per head of population;Gross domestic product at current prices per head of population ;1000 USD;NA;3.05977;3.23663;3.36741;3.56625;3.81940;4.13743;4.32679;4.68580;5.01941;5.23335;5.60855;6.09321;6.72541;7.22420;7.80117;8.59024;9.45043;10.56286;11.67154;12.54713;13.94317;14.39935;15.50801;17.08001;18.19233;19.02765;19.99323;21.36790;22.80467;23.83532;24.28955;25.37862;26.35049;27.66027;28.65751;29.93216;31.42444;32.81798;34.47979;36.29966;37.10029;37.95422;39.41991;41.65966;44.05238;46.23411;47.97620;48.49845;47.12299;48.57029;49.95191;51.64499;53.11652;54.91437;56.52061;57.59269;59.58923;62.44961;64.69027;63.47570;70.15198;76.32825;79.90784;82.27399                                                                                                                                                                                                                                                                                            
EU27.1.0.99.0.HVGDP;European Union;02 Gross domestic product per head of population;Gross domestic product at current prices per head of population ;1000 ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14.90592;15.58729;15.99721;16.66314;17.38998;18.37844;19.22229;19.87781;20.33584;21.18841;22.01388;23.21100;24.56259;25.27070;24.06087;24.90613;25.65493;25.77050;26.01430;26.58075;27.50041;28.18749;29.32168;30.29189;31.30583;30.03268;32.45148;35.21158;37.49945;39.21271                                                                                                                                                                                                                                                                                                                                                                                                                                                          
EU15.1.0.99.0.HVGDP;European Union (15 countries);02 Gross domestic product per head of population;Gross domestic product at current prices per head of population ;1000 ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18.94777;19.86046;20.90394;21.80024;22.86260;24.38264;25.21291;25.90588;26.16224;27.25128;28.09399;29.43184;30.76484;30.48860;28.74249;29.79929;30.51231;31.04300;31.20071;32.20244;33.81115;33.90820;34.66636;35.56149;36.63763;34.86153;37.70480;40.69482;42.68857;44.22182                                                                                                                                                                                                                                                                                                                                                                                                                                           
EA19.1.0.99.0.HVGDP;Euro area (19 countries);02 Gross domestic product per head of population;Gross domestic product at current prices per head of population ;1000 ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18.13950;18.86664;19.28202;20.03151;20.90160;21.93281;22.88479;23.54311;24.09331;24.98916;25.74296;26.98951;28.33604;28.89639;27.76280;28.47115;29.17946;29.23283;29.47884;30.11695;31.07364;31.84161;32.96480;33.97752;35.00260;33.40265;35.90968;38.69605;41.13584;42.78813                                                                                                                                                                                                                                                                                                                                                                                                                                                
EA20.1.0.99.0.HVGDP;Euro area;02 Gross domestic product per head of population;Gross domestic product at current prices per head of population ;1000 ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17.93254;18.65829;19.07666;19.82164;20.67877;21.70378;22.66223;23.32127;23.87232;24.76589;25.51994;26.76246;28.10409;28.67081;27.54424;28.24546;28.94590;28.99757;29.24158;29.87247;30.82427;31.59294;32.71480;33.72786;34.75234;33.15848;35.66812;38.45420;40.88641;42.53483                                                                                                                                                                                                                                                                                                                                                                                                                                                               
EA12.1.0.99.0.HVGDP;Euro area (12 countries);02 Gross domestic product per head of population;Gross domestic product at current prices per head of population ;1000 ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18.92061;19.66214;20.06550;20.83054;21.73161;22.78166;23.75226;24.40978;24.95115;25.84696;26.58367;27.82244;29.13455;29.65227;28.51591;29.22843;29.92278;29.95164;30.19317;30.83468;31.80225;32.57639;33.69804;34.70034;35.72324;34.06671;36.59694;39.39370;41.84069;43.48695                                                                                                                                                                                                                                                                                                                                                                                                                                                
BEL.1.0.99.0.HVGDP;Belgium;02 Gross domestic product per head of population;Gross domestic product at current prices per head of population ;(1000 EUR) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21.72747;21.65650;21.90677;22.64194;23.69525;25.00989;25.69601;26.44497;27.10102;28.48284;29.58656;30.82589;32.33756;32.84249;32.09270;33.32784;34.06122;34.76859;35.20746;35.95355;36.96127;37.95652;39.12528;40.25998;41.66386;39.83259;43.35068;46.99018;49.04981;50.69040                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
BGR.1.0.99.0.HVGDP;Bulgaria;02 Gross domestic product per head of population;Gross domestic product at current prices per head of population ;(1000 EUR) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.67292;0.67491;0.66936;1.58699;1.40472;1.72714;1.16159;1.20412;1.62744;1.55950;1.76737;2.00995;2.22118;2.40277;2.71087;3.10598;3.56019;4.23835;4.88584;4.93303;5.08142;5.64467;5.78394;5.78796;5.95603;6.38233;6.84264;7.42392;8.00348;8.82462;8.88935;10.33435;12.39990;13.82111;14.78889                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
CZE.1.0.99.0.HVGDP;Czechia;02 Gross domestic product per head of population;Gross domestic product at current prices per head of population ;(1000 EUR) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.43749;2.45338;2.58465;3.42288;3.90620;4.45353;5.14648;5.32401;5.81114;5.94027;6.52534;7.40442;8.56399;8.69074;9.45964;10.77982;12.13470;13.46590;15.53856;14.25794;15.01540;15.73868;15.47079;15.17149;14.99528;16.08252;16.79431;18.33268;19.85337;21.14563;20.16836;22.27318;25.87561;30.04875;32.63096                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
DNK.1.0.99.0.HVGDP;Denmark;02 Gross domestic product per head of population;Gross domestic product at current prices per head of population ;(1000 EUR) ;1.32018;1.43951;1.60573;1.69585;1.92307;2.14342;2.33380;2.53912;2.70369;3.09086;3.38276;3.68372;4.15215;4.99166;5.68506;6.45309;7.85545;8.56629;9.28934;10.03510;9.99486;10.86218;12.05801;13.33598;14.70169;16.19404;17.53965;18.51399;19.06887;19.89239;21.18633;21.84818;22.85728;23.56325;25.29357;27.04410;28.09627;28.97861;29.82207;31.37975;33.34914;34.35625;35.30403;35.87265;37.46496;39.27497;41.48085;42.74392;43.98574;41.87521;43.83730;44.50238;45.53363;46.09689;47.09483;48.04959;49.41702;51.13738;52.17984;53.21091;53.47498;57.51922;63.67924;63.53421;65.55373                                                                                                                                                                                                                                                                                           
DEU.1.0.99.0.HVGDP;Germany;02 Gross domestic product per head of population;Gross domestic product at current prices per head of population ;(1000 EUR) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18.91130;20.46879;21.84750;22.91280;24.32238;24.15679;23.95552;24.56614;25.29390;25.89207;26.65137;26.94501;27.11952;27.77598;28.13369;29.38268;30.86169;31.53001;30.38816;31.94161;33.55416;34.13461;34.86038;36.14870;37.04604;38.06652;39.52672;40.59356;41.79967;40.94984;43.29235;46.14949;48.66305;50.40218                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
